zip,state_name,county_name
29138,South Carolina,Saluda
29142,South Carolina,Orangeburg
29145,South Carolina,Newberry
29146,South Carolina,Orangeburg
29148,South Carolina,Clarendon
29150,South Carolina,Sumter
29152,South Carolina,Sumter
29153,South Carolina,Sumter
29154,South Carolina,Sumter
29160,South Carolina,Lexington
29161,South Carolina,Florence
29162,South Carolina,Clarendon
29163,South Carolina,Orangeburg
29164,South Carolina,Aiken
29166,South Carolina,Saluda
29168,South Carolina,Sumter
29169,South Carolina,Lexington
29170,South Carolina,Lexington
29172,South Carolina,Lexington
29175,South Carolina,Kershaw
29177,South Carolina,Richland
29178,South Carolina,Newberry
29180,South Carolina,Fairfield
29201,South Carolina,Richland
29203,South Carolina,Richland
29204,South Carolina,Richland
29205,South Carolina,Richland
29206,South Carolina,Richland
29207,South Carolina,Richland
29208,South Carolina,Richland
29209,South Carolina,Richland
29210,South Carolina,Richland
29212,South Carolina,Lexington
29223,South Carolina,Richland
29225,South Carolina,Richland
29229,South Carolina,Richland
29301,South Carolina,Spartanburg
29302,South Carolina,Spartanburg
29303,South Carolina,Spartanburg
29306,South Carolina,Spartanburg
29307,South Carolina,Spartanburg
29316,South Carolina,Spartanburg
29320,South Carolina,Spartanburg
29321,South Carolina,Union
29322,South Carolina,Spartanburg
29323,South Carolina,Spartanburg
29324,South Carolina,Spartanburg
29325,South Carolina,Laurens
29329,South Carolina,Spartanburg
29330,South Carolina,Cherokee
29331,South Carolina,Spartanburg
29332,South Carolina,Laurens
29333,South Carolina,Spartanburg
29334,South Carolina,Spartanburg
29335,South Carolina,Spartanburg
29338,South Carolina,Spartanburg
29340,South Carolina,Cherokee
29341,South Carolina,Cherokee
29346,South Carolina,Spartanburg
29349,South Carolina,Spartanburg
29351,South Carolina,Laurens
29353,South Carolina,Union
29355,South Carolina,Newberry
29356,South Carolina,Greenville
29360,South Carolina,Laurens
29364,South Carolina,Union
29365,South Carolina,Spartanburg
29368,South Carolina,Spartanburg
29369,South Carolina,Spartanburg
29370,South Carolina,Laurens
29372,South Carolina,Cherokee
29373,South Carolina,Spartanburg
29374,South Carolina,Spartanburg
29375,South Carolina,Spartanburg
29376,South Carolina,Spartanburg
29377,South Carolina,Spartanburg
29378,South Carolina,Spartanburg
29379,South Carolina,Union
29384,South Carolina,Laurens
29385,South Carolina,Spartanburg
29388,South Carolina,Spartanburg
29401,South Carolina,Charleston
29403,South Carolina,Charleston
29404,South Carolina,Charleston
29405,South Carolina,Charleston
29406,South Carolina,Charleston
29407,South Carolina,Charleston
29409,South Carolina,Charleston
29410,South Carolina,Berkeley
29412,South Carolina,Charleston
29414,South Carolina,Charleston
29418,South Carolina,Charleston
29420,South Carolina,Dorchester
29424,South Carolina,Charleston
29425,South Carolina,Charleston
29426,South Carolina,Charleston
29429,South Carolina,Charleston
29431,South Carolina,Berkeley
29432,South Carolina,Orangeburg
29434,South Carolina,Berkeley
29435,South Carolina,Colleton
29436,South Carolina,Berkeley
29437,South Carolina,Dorchester
29438,South Carolina,Charleston
29439,South Carolina,Charleston
29440,South Carolina,Georgetown
29445,South Carolina,Berkeley
29446,South Carolina,Colleton
29448,South Carolina,Dorchester
29449,South Carolina,Charleston
29450,South Carolina,Berkeley
29451,South Carolina,Charleston
29452,South Carolina,Colleton
29453,South Carolina,Berkeley
29455,South Carolina,Charleston
29456,South Carolina,Charleston
29458,South Carolina,Charleston
29461,South Carolina,Berkeley
29464,South Carolina,Charleston
29466,South Carolina,Charleston
29468,South Carolina,Berkeley
29469,South Carolina,Berkeley
29470,South Carolina,Charleston
29471,South Carolina,Dorchester
29472,South Carolina,Dorchester
29474,South Carolina,Colleton
29475,South Carolina,Colleton
29477,South Carolina,Dorchester
29479,South Carolina,Berkeley
29481,South Carolina,Colleton
29482,South Carolina,Charleston
29483,South Carolina,Dorchester
29485,South Carolina,Dorchester
29486,South Carolina,Berkeley
29487,South Carolina,Charleston
29488,South Carolina,Colleton
29492,South Carolina,Berkeley
29493,South Carolina,Colleton
29501,South Carolina,Florence
29505,South Carolina,Florence
29506,South Carolina,Florence
29510,South Carolina,Williamsburg
29511,South Carolina,Horry
29512,South Carolina,Marlboro
29516,South Carolina,Marlboro
29518,South Carolina,Williamsburg
29519,South Carolina,Marion
29520,South Carolina,Chesterfield
29525,South Carolina,Marlboro
29526,South Carolina,Horry
29527,South Carolina,Horry
29530,South Carolina,Florence
29532,South Carolina,Darlington
29536,South Carolina,Dillon
29540,South Carolina,Darlington
29541,South Carolina,Florence
29543,South Carolina,Dillon
29544,South Carolina,Horry
29545,South Carolina,Horry
29546,South Carolina,Marion
29547,South Carolina,Dillon
29550,South Carolina,Darlington
29554,South Carolina,Georgetown
29555,South Carolina,Florence
29556,South Carolina,Williamsburg
29560,South Carolina,Florence
29563,South Carolina,Dillon
29564,South Carolina,Williamsburg
29565,South Carolina,Dillon
29566,South Carolina,Horry
29567,South Carolina,Dillon
29568,South Carolina,Horry
29569,South Carolina,Horry
29570,South Carolina,Marlboro
29571,South Carolina,Marion
29572,South Carolina,Horry
29574,South Carolina,Marion
29575,South Carolina,Horry
29576,South Carolina,Horry
29577,South Carolina,Horry
29579,South Carolina,Horry
29580,South Carolina,Williamsburg
29581,South Carolina,Horry
29582,South Carolina,Horry
29583,South Carolina,Florence
29584,South Carolina,Chesterfield
29585,South Carolina,Georgetown
29588,South Carolina,Horry
29589,South Carolina,Marion
29590,South Carolina,Williamsburg
29591,South Carolina,Florence
29592,South Carolina,Marion
29593,South Carolina,Darlington
29594,South Carolina,Marlboro
29596,South Carolina,Marlboro
29601,South Carolina,Greenville
29605,South Carolina,Greenville
29607,South Carolina,Greenville
29609,South Carolina,Greenville
29611,South Carolina,Greenville
29613,South Carolina,Greenville
29614,South Carolina,Greenville
29615,South Carolina,Greenville
29617,South Carolina,Greenville
29620,South Carolina,Abbeville
29621,South Carolina,Anderson
29624,South Carolina,Anderson
29625,South Carolina,Anderson
29626,South Carolina,Anderson
29627,South Carolina,Anderson
29628,South Carolina,Abbeville
29630,South Carolina,Pickens
29631,South Carolina,Pickens
29634,South Carolina,Pickens
29635,South Carolina,Greenville
29638,South Carolina,Abbeville
29639,South Carolina,Abbeville
29640,South Carolina,Pickens
29642,South Carolina,Anderson
29643,South Carolina,Oconee
29644,South Carolina,Greenville
29645,South Carolina,Laurens
29646,South Carolina,Greenwood
29649,South Carolina,Greenwood
29650,South Carolina,Greenville
29651,South Carolina,Greenville
29653,South Carolina,Greenwood
29654,South Carolina,Anderson
29655,South Carolina,Abbeville
29657,South Carolina,Pickens
29658,South Carolina,Oconee
29659,South Carolina,Abbeville
29661,South Carolina,Greenville
29662,South Carolina,Greenville
29664,South Carolina,Oconee
29665,South Carolina,Oconee
29666,South Carolina,Greenwood
29667,South Carolina,Pickens
29669,South Carolina,Greenville
29670,South Carolina,Anderson
29671,South Carolina,Pickens
29672,South Carolina,Oconee
29673,South Carolina,Greenville
29676,South Carolina,Oconee
29678,South Carolina,Oconee
29680,South Carolina,Greenville
29681,South Carolina,Greenville
29682,South Carolina,Pickens
29683,South Carolina,Greenville
29684,South Carolina,Anderson
29685,South Carolina,Pickens
29686,South Carolina,Oconee
29687,South Carolina,Greenville
29689,South Carolina,Anderson
29690,South Carolina,Greenville
29691,South Carolina,Oconee
29692,South Carolina,Laurens
29693,South Carolina,Oconee
29696,South Carolina,Oconee
29697,South Carolina,Anderson
29702,South Carolina,Cherokee
29704,South Carolina,York
29706,South Carolina,Chester
29707,South Carolina,Lancaster
29708,South Carolina,York
29709,South Carolina,Chesterfield
29710,South Carolina,York
29712,South Carolina,Chester
29714,South Carolina,Chester
29715,South Carolina,York
29717,South Carolina,York
29718,South Carolina,Chesterfield
29720,South Carolina,Lancaster
29724,South Carolina,Chester
29726,South Carolina,York
29727,South Carolina,Chesterfield
29728,South Carolina,Chesterfield
29729,South Carolina,Chester
29730,South Carolina,York
29732,South Carolina,York
29733,South Carolina,York
29741,South Carolina,Chesterfield
29742,South Carolina,York
29743,South Carolina,York
29745,South Carolina,York
29801,South Carolina,Aiken
29803,South Carolina,Aiken
29805,South Carolina,Aiken
29809,South Carolina,Aiken
29810,South Carolina,Allendale
29812,South Carolina,Barnwell
29816,South Carolina,Aiken
29817,South Carolina,Barnwell
29819,South Carolina,Greenwood
29821,South Carolina,Edgefield
29824,South Carolina,Edgefield
29826,South Carolina,Barnwell
29827,South Carolina,Allendale
29828,South Carolina,Aiken
29829,South Carolina,Aiken
29831,South Carolina,Aiken
29832,South Carolina,Edgefield
29834,South Carolina,Aiken
29835,South Carolina,McCormick
29836,South Carolina,Allendale
29838,South Carolina,Edgefield
29840,South Carolina,McCormick
29841,South Carolina,Aiken
29842,South Carolina,Aiken
29843,South Carolina,Bamberg
29844,South Carolina,McCormick
29845,South Carolina,McCormick
29847,South Carolina,Edgefield
29848,South Carolina,McCormick
29849,South Carolina,Allendale
29851,South Carolina,Aiken
29853,South Carolina,Barnwell
29856,South Carolina,Aiken
29860,South Carolina,Edgefield
29899,South Carolina,McCormick
29902,South Carolina,Beaufort
29904,South Carolina,Beaufort
29905,South Carolina,Beaufort
29906,South Carolina,Beaufort
29907,South Carolina,Beaufort
29909,South Carolina,Beaufort
29910,South Carolina,Beaufort
29911,South Carolina,Hampton
29912,South Carolina,Jasper
29915,South Carolina,Beaufort
29916,South Carolina,Hampton
29918,South Carolina,Hampton
29920,South Carolina,Beaufort
29921,South Carolina,Hampton
29922,South Carolina,Hampton
29923,South Carolina,Hampton
29924,South Carolina,Hampton
29926,South Carolina,Beaufort
29927,South Carolina,Jasper
29928,South Carolina,Beaufort
29929,South Carolina,Colleton
29932,South Carolina,Allendale
29934,South Carolina,Jasper
29935,South Carolina,Beaufort
29936,South Carolina,Jasper
29939,South Carolina,Hampton
29940,South Carolina,Beaufort
29941,South Carolina,Beaufort
29943,South Carolina,Jasper
29944,South Carolina,Hampton
29945,South Carolina,Colleton
30002,Georgia,DeKalb
30004,Georgia,Fulton
30005,Georgia,Fulton
30008,Georgia,Cobb
30009,Georgia,Fulton
30011,Georgia,Barrow
30012,Georgia,Rockdale
30013,Georgia,Rockdale
30014,Georgia,Newton
30016,Georgia,Newton
30017,Georgia,Gwinnett
30018,Georgia,Walton
30019,Georgia,Gwinnett
30021,Georgia,DeKalb
30022,Georgia,Fulton
30024,Georgia,Gwinnett
30025,Georgia,Walton
30028,Georgia,Forsyth
30030,Georgia,DeKalb
30032,Georgia,DeKalb
30033,Georgia,DeKalb
30034,Georgia,DeKalb
30035,Georgia,DeKalb
30038,Georgia,DeKalb
30039,Georgia,Gwinnett
30040,Georgia,Forsyth
30041,Georgia,Forsyth
30043,Georgia,Gwinnett
30044,Georgia,Gwinnett
30045,Georgia,Gwinnett
30046,Georgia,Gwinnett
30047,Georgia,Gwinnett
30052,Georgia,Walton
30054,Georgia,Newton
30055,Georgia,Newton
30056,Georgia,Jasper
30058,Georgia,DeKalb
30060,Georgia,Cobb
30062,Georgia,Cobb
30064,Georgia,Cobb
30066,Georgia,Cobb
30067,Georgia,Cobb
30068,Georgia,Cobb
30070,Georgia,Newton
30071,Georgia,Gwinnett
30072,Georgia,DeKalb
30075,Georgia,Fulton
30076,Georgia,Fulton
30078,Georgia,Gwinnett
30079,Georgia,DeKalb
30080,Georgia,Cobb
30082,Georgia,Cobb
30083,Georgia,DeKalb
30084,Georgia,DeKalb
30087,Georgia,DeKalb
30088,Georgia,DeKalb
30090,Georgia,Cobb
30092,Georgia,Gwinnett
30093,Georgia,Gwinnett
30094,Georgia,Rockdale
30096,Georgia,Gwinnett
30097,Georgia,Fulton
30101,Georgia,Cobb
30102,Georgia,Cherokee
30103,Georgia,Bartow
30104,Georgia,Polk
30105,Georgia,Floyd
30106,Georgia,Cobb
30107,Georgia,Cherokee
30108,Georgia,Carroll
30110,Georgia,Haralson
30111,Georgia,Cobb
30113,Georgia,Haralson
30114,Georgia,Cherokee
30115,Georgia,Cherokee
30116,Georgia,Carroll
30117,Georgia,Carroll
30118,Georgia,Carroll
30120,Georgia,Bartow
30121,Georgia,Bartow
30122,Georgia,Douglas
30124,Georgia,Floyd
30125,Georgia,Polk
30126,Georgia,Cobb
30127,Georgia,Cobb
30132,Georgia,Paulding
30134,Georgia,Douglas
30135,Georgia,Douglas
30137,Georgia,Bartow
30139,Georgia,Gordon
30141,Georgia,Paulding
30143,Georgia,Pickens
30144,Georgia,Cobb
30145,Georgia,Bartow
30147,Georgia,Floyd
30148,Georgia,Dawson
30149,Georgia,Floyd
30152,Georgia,Cobb
30153,Georgia,Polk
30157,Georgia,Paulding
30161,Georgia,Floyd
30165,Georgia,Floyd
30168,Georgia,Cobb
30170,Georgia,Carroll
30171,Georgia,Bartow
30173,Georgia,Floyd
30175,Georgia,Pickens
30176,Georgia,Haralson
30177,Georgia,Pickens
30178,Georgia,Bartow
30179,Georgia,Carroll
30180,Georgia,Carroll
30182,Georgia,Carroll
30183,Georgia,Cherokee
30184,Georgia,Bartow
30185,Georgia,Carroll
30187,Georgia,Douglas
30188,Georgia,Cherokee
30189,Georgia,Cherokee
30204,Georgia,Lamar
30205,Georgia,Fayette
30206,Georgia,Pike
30213,Georgia,Fulton
30214,Georgia,Fayette
30215,Georgia,Fayette
30216,Georgia,Butts
30217,Georgia,Heard
30218,Georgia,Meriwether
30220,Georgia,Coweta
30222,Georgia,Meriwether
30223,Georgia,Spalding
30224,Georgia,Spalding
30228,Georgia,Henry
30229,Georgia,Coweta
30230,Georgia,Troup
30233,Georgia,Butts
30234,Georgia,Butts
30236,Georgia,Clayton
30238,Georgia,Clayton
30240,Georgia,Troup
30241,Georgia,Troup
30248,Georgia,Henry
30250,Georgia,Clayton
30251,Georgia,Meriwether
30252,Georgia,Henry
30253,Georgia,Henry
30256,Georgia,Pike
30257,Georgia,Lamar
30258,Georgia,Pike
30259,Georgia,Coweta
30260,Georgia,Clayton
30263,Georgia,Coweta
30265,Georgia,Coweta
30268,Georgia,Fulton
30269,Georgia,Fayette
30272,Georgia,Fulton
30273,Georgia,Clayton
30274,Georgia,Clayton
30275,Georgia,Coweta
30276,Georgia,Coweta
30277,Georgia,Coweta
30281,Georgia,Henry
30284,Georgia,Spalding
30285,Georgia,Upson
30286,Georgia,Upson
30288,Georgia,DeKalb
30289,Georgia,Coweta
30290,Georgia,Fayette
30291,Georgia,Fulton
30292,Georgia,Pike
30293,Georgia,Meriwether
30294,Georgia,DeKalb
30295,Georgia,Pike
30296,Georgia,Clayton
30297,Georgia,Clayton
30303,Georgia,Fulton
30305,Georgia,Fulton
30306,Georgia,Fulton
30307,Georgia,DeKalb
30308,Georgia,Fulton
30309,Georgia,Fulton
30310,Georgia,Fulton
30311,Georgia,Fulton
30312,Georgia,Fulton
30313,Georgia,Fulton
30314,Georgia,Fulton
30315,Georgia,Fulton
30316,Georgia,DeKalb
30317,Georgia,DeKalb
30318,Georgia,Fulton
30319,Georgia,DeKalb
30322,Georgia,DeKalb
30324,Georgia,Fulton
30326,Georgia,Fulton
30327,Georgia,Fulton
30328,Georgia,Fulton
30329,Georgia,DeKalb
30331,Georgia,Fulton
30332,Georgia,Fulton
30334,Georgia,Fulton
30336,Georgia,Fulton
30337,Georgia,Fulton
30338,Georgia,DeKalb
30339,Georgia,Cobb
30340,Georgia,DeKalb
30341,Georgia,DeKalb
30342,Georgia,Fulton
30344,Georgia,Fulton
30345,Georgia,DeKalb
30346,Georgia,DeKalb
30349,Georgia,Fulton
30350,Georgia,Fulton
30354,Georgia,Fulton
30360,Georgia,DeKalb
30363,Georgia,Fulton
30401,Georgia,Emanuel
30410,Georgia,Montgomery
30411,Georgia,Wheeler
30412,Georgia,Montgomery
30413,Georgia,Jefferson
30414,Georgia,Evans
30415,Georgia,Bulloch
30417,Georgia,Evans
30420,Georgia,Candler
30421,Georgia,Tattnall
30423,Georgia,Evans
30425,Georgia,Emanuel
30426,Georgia,Burke
30427,Georgia,Tattnall
30428,Georgia,Wheeler
30429,Georgia,Evans
30434,Georgia,Jefferson
30436,Georgia,Toombs
30439,Georgia,Candler
30441,Georgia,Emanuel
30442,Georgia,Jenkins
30445,Georgia,Montgomery
30446,Georgia,Screven
30448,Georgia,Emanuel
30449,Georgia,Screven
30450,Georgia,Bulloch
30451,Georgia,Candler
30452,Georgia,Bulloch
30453,Georgia,Tattnall
30454,Georgia,Laurens
30455,Georgia,Screven
30456,Georgia,Burke
30457,Georgia,Treutlen
30458,Georgia,Bulloch
30460,Georgia,Bulloch
30461,Georgia,Bulloch
30464,Georgia,Emanuel
30467,Georgia,Screven
30470,Georgia,Montgomery
30471,Georgia,Emanuel
30473,Georgia,Toombs
30474,Georgia,Toombs
30477,Georgia,Jefferson
30501,Georgia,Hall
30504,Georgia,Hall
30506,Georgia,Hall
30507,Georgia,Hall
30510,Georgia,Banks
30511,Georgia,Banks
30512,Georgia,Union
30513,Georgia,Fannin
30516,Georgia,Hart
30517,Georgia,Jackson
30518,Georgia,Gwinnett
30519,Georgia,Gwinnett
30520,Georgia,Hart
30521,Georgia,Franklin
30522,Georgia,Gilmer
30523,Georgia,Habersham
30525,Georgia,Rabun
30527,Georgia,Hall
30528,Georgia,White
30529,Georgia,Jackson
30530,Georgia,Banks
30531,Georgia,Habersham
30533,Georgia,Lumpkin
30534,Georgia,Dawson
30535,Georgia,Habersham
30536,Georgia,Gilmer
30537,Georgia,Rabun
30538,Georgia,Stephens
30539,Georgia,Gilmer
30540,Georgia,Gilmer
30541,Georgia,Fannin
30542,Georgia,Hall
30543,Georgia,Hall
30545,Georgia,White
30546,Georgia,Towns
30547,Georgia,Banks
30548,Georgia,Jackson
30549,Georgia,Jackson
30552,Georgia,Rabun
30553,Georgia,Franklin
30554,Georgia,Hall
30555,Georgia,Fannin
30557,Georgia,Franklin
30558,Georgia,Jackson
30559,Georgia,Fannin
30560,Georgia,Fannin
30562,Georgia,Rabun
30563,Georgia,Habersham
30564,Georgia,Hall
30565,Georgia,Jackson
30566,Georgia,Hall
30567,Georgia,Jackson
30568,Georgia,Rabun
30571,Georgia,White
30572,Georgia,Union
30573,Georgia,Rabun
30575,Georgia,Jackson
30576,Georgia,Rabun
30577,Georgia,Stephens
30581,Georgia,Rabun
30582,Georgia,Towns
30597,Georgia,Lumpkin
30598,Georgia,Stephens
30601,Georgia,Clarke
30602,Georgia,Clarke
30605,Georgia,Clarke
30606,Georgia,Clarke
30607,Georgia,Jackson
30609,Georgia,Clarke
30619,Georgia,Oglethorpe
30620,Georgia,Barrow
30621,Georgia,Oconee
30622,Georgia,Oconee
30623,Georgia,Morgan
30624,Georgia,Elbert
30625,Georgia,Morgan
30627,Georgia,Oglethorpe
30628,Georgia,Madison
30629,Georgia,Madison
30630,Georgia,Oglethorpe
30631,Georgia,Taliaferro
30633,Georgia,Madison
30634,Georgia,Elbert
30635,Georgia,Elbert
30639,Georgia,Franklin
30641,Georgia,Walton
30642,Georgia,Greene
30643,Georgia,Hart
30646,Georgia,Madison
30648,Georgia,Oglethorpe
30650,Georgia,Morgan
30655,Georgia,Walton
30656,Georgia,Walton
30660,Georgia,Wilkes
30662,Georgia,Franklin
30663,Georgia,Morgan
30664,Georgia,Taliaferro
30665,Georgia,Greene
30666,Georgia,Barrow
30667,Georgia,Oglethorpe
30668,Georgia,Wilkes
30669,Georgia,Greene
30673,Georgia,Wilkes
30677,Georgia,Oconee
30678,Georgia,Greene
30680,Georgia,Barrow
30683,Georgia,Oglethorpe
30701,Georgia,Gordon
30705,Georgia,Murray
30707,Georgia,Walker
30708,Georgia,Murray
30710,Georgia,Whitfield
30711,Georgia,Murray
30720,Georgia,Whitfield
30721,Georgia,Whitfield
30724,Georgia,Murray
30725,Georgia,Walker
30726,Georgia,Catoosa
30728,Georgia,Walker
30730,Georgia,Chattooga
30731,Georgia,Chattooga
30733,Georgia,Gordon
30734,Georgia,Gordon
30735,Georgia,Gordon
30736,Georgia,Catoosa
30738,Georgia,Dade
30739,Georgia,Walker
30740,Georgia,Whitfield
30741,Georgia,Walker
30742,Georgia,Catoosa
30746,Georgia,Gordon
30747,Georgia,Chattooga
30750,Georgia,Walker
30751,Georgia,Murray
30752,Georgia,Dade
30753,Georgia,Chattooga
30755,Georgia,Whitfield
30756,Georgia,Whitfield
30757,Georgia,Dade
30802,Georgia,Columbia
30803,Georgia,Jefferson
30805,Georgia,Richmond
30807,Georgia,Warren
30808,Georgia,McDuffie
30809,Georgia,Columbia
30810,Georgia,Glascock
30812,Georgia,Richmond
30813,Georgia,Columbia
30814,Georgia,Columbia
30815,Georgia,Richmond
30816,Georgia,Burke
30817,Georgia,Lincoln
30818,Georgia,Jefferson
30820,Georgia,Glascock
30821,Georgia,Warren
30822,Georgia,Jenkins
30823,Georgia,Jefferson
30824,Georgia,McDuffie
30828,Georgia,Warren
30830,Georgia,Burke
30833,Georgia,Jefferson
30901,Georgia,Richmond
30904,Georgia,Richmond
30905,Georgia,Richmond
30906,Georgia,Richmond
30907,Georgia,Columbia
30909,Georgia,Richmond
30912,Georgia,Richmond
31001,Georgia,Wilcox
31002,Georgia,Emanuel
31003,Georgia,Wilkinson
31004,Georgia,Monroe
31005,Georgia,Houston
31006,Georgia,Taylor
31007,Georgia,Dooly
31008,Georgia,Peach
31009,Georgia,Laurens
31011,Georgia,Dodge
31012,Georgia,Dodge
31014,Georgia,Bleckley
31015,Georgia,Crisp
31016,Georgia,Monroe
31017,Georgia,Wilkinson
31018,Georgia,Washington
31019,Georgia,Laurens
31020,Georgia,Twiggs
31021,Georgia,Laurens
31022,Georgia,Laurens
31023,Georgia,Dodge
31024,Georgia,Putnam
31025,Georgia,Houston
31027,Georgia,Laurens
31028,Georgia,Houston
31029,Georgia,Monroe
31030,Georgia,Peach
31031,Georgia,Wilkinson
31032,Georgia,Jones
31033,Georgia,Jones
31034,Georgia,Baldwin
31035,Georgia,Washington
31036,Georgia,Pulaski
31037,Georgia,Telfair
31038,Georgia,Jones
31039,Georgia,Taylor
31041,Georgia,Macon
31042,Georgia,Wilkinson
31044,Georgia,Twiggs
31045,Georgia,Hancock
31046,Georgia,Monroe
31047,Georgia,Houston
31049,Georgia,Johnson
31050,Georgia,Crawford
31051,Georgia,Dooly
31052,Georgia,Bibb
31054,Georgia,Wilkinson
31055,Georgia,Telfair
31057,Georgia,Macon
31058,Georgia,Taylor
31060,Georgia,Telfair
31061,Georgia,Baldwin
31062,Georgia,Baldwin
31063,Georgia,Macon
31064,Georgia,Jasper
31065,Georgia,Laurens
31066,Georgia,Crawford
31067,Georgia,Washington
31068,Georgia,Macon
31069,Georgia,Houston
31070,Georgia,Dooly
31071,Georgia,Pulaski
31072,Georgia,Wilcox
31075,Georgia,Laurens
31076,Georgia,Taylor
31077,Georgia,Dodge
31078,Georgia,Crawford
31079,Georgia,Wilcox
31081,Georgia,Taylor
31082,Georgia,Washington
31083,Georgia,Telfair
31084,Georgia,Wilcox
31085,Georgia,Jasper
31087,Georgia,Hancock
31088,Georgia,Houston
31089,Georgia,Washington
31090,Georgia,Wilkinson
31091,Georgia,Dooly
31092,Georgia,Dooly
31093,Georgia,Houston
31094,Georgia,Washington
31096,Georgia,Johnson
31097,Georgia,Upson
31098,Georgia,Houston
31201,Georgia,Bibb
31204,Georgia,Bibb
31206,Georgia,Bibb
31207,Georgia,Bibb
31210,Georgia,Bibb
31211,Georgia,Jones
31213,Georgia,Bibb
31216,Georgia,Bibb
31217,Georgia,Jones
31220,Georgia,Bibb
31301,Georgia,Liberty
31302,Georgia,Chatham
31303,Georgia,Effingham
31305,Georgia,McIntosh
31307,Georgia,Effingham
31308,Georgia,Bryan
31309,Georgia,Liberty
31312,Georgia,Effingham
31313,Georgia,Liberty
31314,Georgia,Liberty
31315,Georgia,Liberty
31316,Georgia,Long
31318,Georgia,Effingham
31320,Georgia,Liberty
31321,Georgia,Bryan
31322,Georgia,Chatham
31323,Georgia,Liberty
31324,Georgia,Bryan
31326,Georgia,Effingham
31327,Georgia,McIntosh
31328,Georgia,Chatham
31329,Georgia,Effingham
31331,Georgia,McIntosh
31333,Georgia,Liberty
31401,Georgia,Chatham
31404,Georgia,Chatham
31405,Georgia,Chatham
31406,Georgia,Chatham
31407,Georgia,Chatham
31408,Georgia,Chatham
31409,Georgia,Chatham
31410,Georgia,Chatham
31411,Georgia,Chatham
31415,Georgia,Chatham
31419,Georgia,Chatham
31421,Georgia,Chatham
31501,Georgia,Ware
31503,Georgia,Ware
31510,Georgia,Bacon
31512,Georgia,Coffee
31513,Georgia,Appling
31516,Georgia,Pierce
31518,Georgia,Appling
31519,Georgia,Coffee
31520,Georgia,Glynn
31522,Georgia,Glynn
31523,Georgia,Glynn
31524,Georgia,Glynn
31525,Georgia,Glynn
31527,Georgia,Glynn
31532,Georgia,Jeff Davis
31533,Georgia,Coffee
31535,Georgia,Coffee
31537,Georgia,Charlton
31539,Georgia,Jeff Davis
31542,Georgia,Brantley
31543,Georgia,Brantley
31544,Georgia,Telfair
31545,Georgia,Wayne
31546,Georgia,Wayne
31547,Georgia,Camden
31548,Georgia,Camden
31549,Georgia,Telfair
31550,Georgia,Ware
31551,Georgia,Pierce
31552,Georgia,Ware
31553,Georgia,Brantley
31554,Georgia,Coffee
31555,Georgia,Wayne
31556,Georgia,Pierce
31557,Georgia,Pierce
31558,Georgia,Camden
31560,Georgia,Wayne
31561,Georgia,Glynn
31562,Georgia,Charlton
31563,Georgia,Appling
31564,Georgia,Ware
31565,Georgia,Camden
31566,Georgia,Brantley
31567,Georgia,Coffee
31568,Georgia,Camden
31569,Georgia,Camden
31599,Georgia,Wayne
31601,Georgia,Lowndes
31602,Georgia,Lowndes
31605,Georgia,Lowndes
31606,Georgia,Lowndes
31620,Georgia,Cook
31622,Georgia,Berrien
31623,Georgia,Clinch
31624,Georgia,Atkinson
31625,Georgia,Brooks
31626,Georgia,Thomas
31627,Georgia,Cook
31629,Georgia,Brooks
31630,Georgia,Clinch
31631,Georgia,Echols
31632,Georgia,Lowndes
31634,Georgia,Clinch
31635,Georgia,Lanier
31636,Georgia,Echols
31637,Georgia,Cook
31638,Georgia,Brooks
31639,Georgia,Berrien
31641,Georgia,Lowndes
31642,Georgia,Atkinson
31643,Georgia,Brooks
31645,Georgia,Berrien
31647,Georgia,Cook
31648,Georgia,Echols
31649,Georgia,Lanier
31650,Georgia,Atkinson
31698,Georgia,Lowndes
31699,Georgia,Lowndes
31701,Georgia,Dougherty
31704,Georgia,Dougherty
31705,Georgia,Dougherty
31707,Georgia,Dougherty
31709,Georgia,Sumter
31711,Georgia,Sumter
31712,Georgia,Crisp
31714,Georgia,Turner
31716,Georgia,Mitchell
31719,Georgia,Sumter
31720,Georgia,Brooks
31721,Georgia,Dougherty
31722,Georgia,Colquitt
31727,Georgia,Tift
31730,Georgia,Mitchell
31733,Georgia,Irwin
31735,Georgia,Sumter
31738,Georgia,Thomas
31743,Georgia,Lee
31744,Georgia,Worth
31747,Georgia,Colquitt
31749,Georgia,Berrien
31750,Georgia,Ben Hill
31753,Georgia,Colquitt
31756,Georgia,Colquitt
31757,Georgia,Thomas
31763,Georgia,Lee
31764,Georgia,Sumter
31765,Georgia,Mitchell
31768,Georgia,Colquitt
31771,Georgia,Colquitt
31772,Georgia,Worth
31773,Georgia,Thomas
31774,Georgia,Irwin
31775,Georgia,Colquitt
31778,Georgia,Brooks
31779,Georgia,Mitchell
31780,Georgia,Sumter
31781,Georgia,Worth
31783,Georgia,Turner
31784,Georgia,Mitchell
31787,Georgia,Lee
31788,Georgia,Colquitt
31789,Georgia,Worth
31790,Georgia,Turner
31791,Georgia,Worth
31792,Georgia,Thomas
31793,Georgia,Tift
31794,Georgia,Tift
31795,Georgia,Worth
31796,Georgia,Worth
31798,Georgia,Irwin
31801,Georgia,Marion
31803,Georgia,Marion
